,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,ambient_temperature,time,Capacity,Cycle
3,3.229323218014409,-4.023713606066416,56.61367574021223,3.995,1.318,1429.562,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.22410393167036,-4.022530023645026,56.701604647853,3.995,1.312,1439.031,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.218560676775978,-4.023685498226446,56.73000097258001,3.995,1.306,1448.5,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.21250047029232,-4.024085724887334,56.794153387867496,3.995,1.301,1457.969,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.206101218769918,-4.022741379163677,56.88355567547222,3.995,1.294,1467.406,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.199283007493818,-4.024452967619579,56.91939430049743,3.995,1.288,1476.859,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.191716169668759,-4.024601179469153,56.980480404711095,3.995,1.28,1486.328,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.1835863936495032,-4.022733047741063,57.04910752518709,3.995,1.2730000000000001,1495.844,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.174489294492881,-4.022794480848641,57.12671347999891,3.995,1.264,1505.359,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.16422562260387,-4.023067213687026,57.231360653445115,3.995,1.254,1514.875,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.152906300359518,-4.023349322251311,57.335553955499726,3.995,1.244,1524.312,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.140089877172886,-4.024432570554855,57.42626952327403,3.995,1.232,1533.828,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.125592240100787,-4.022927844053616,57.48750883051693,3.995,1.218,1543.234,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.108649163612531,-4.024336477012428,57.58455870214409,3.995,1.202,1552.703,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.089345729801826,-4.024935238281311,57.62600967951545,3.995,1.184,1562.156,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.067117947579246,-4.023465104743671,57.6829745037405,3.995,1.164,1571.625,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.041207169009033,-4.021959307208007,57.836161547397715,3.995,1.1400000000000001,1581.062,43,"2009 04 07,22:58:18",1.825437667472292,3
3,3.010990696622848,-4.022471785632502,57.98302711587922,3.995,1.113,1590.547,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.9760769386104213,-4.022701802801366,58.09531385208748,3.995,1.08,1599.984,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.9351867411218633,-4.022846614762987,58.24909051517986,3.995,1.043,1609.469,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.887869659404034,-4.02442901816371,58.305863368905904,3.995,1.0,1618.875,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.830483734644862,-4.024504231615286,58.40450710871632,3.995,0.9510000000000001,1628.484,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.758793303864585,-4.022998064183201,58.57473484074438,3.995,0.889,1638.125,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.6671504622703903,-4.023232100995332,58.76815104237306,3.995,0.811,1647.719,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.5451202618287283,-4.025624380787793,58.952173005128444,3.995,0.711,1657.297,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.373997854198897,-4.024529808020726,59.199776434192785,3.995,0.5730000000000001,1666.859,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.132606066612096,-4.022765954493362,59.41079522529549,3.995,0.382,1676.453,43,"2009 04 07,22:58:18",1.825437667472292,3
3,1.8857258246963942,-3.800134477479021,59.653000592199305,3.995,0.113,1686.219,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.844337372273209,0.002368591086706,59.844347317645614,0.0006000000000000001,0.0,1696.062,43,"2009 04 07,22:58:18",1.825437667472292,3
3,2.971085740478384,0.0005991342947910001,59.79869709805255,0.0006000000000000001,0.0,1705.906,43,"2009 04 07,22:58:18",1.825437667472292,3
4,4.200991114400989,-0.001341828724811,44.70284265888931,0.0004,0.0,0.0,43,"2009 04 08,02:11:30",1.815750429913437,4
4,4.20121939681188,0.0008850584926100001,44.70747744688631,0.0006000000000000001,4.217,9.375,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.891923714533162,-4.02444408539134,44.72294306765746,3.995,1.9649999999999999,19.656000000000006,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.867887058231431,-4.024862154242746,44.828868360820216,3.995,1.962,29.156000000000002,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.848572891270069,-4.023314004264808,44.9925484182003,3.995,1.951,38.719,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.8319331861255153,-4.023385726778405,45.15196620604227,3.995,1.936,48.297000000000004,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.817269262505853,-4.022696772240014,45.33344647886318,3.995,1.921,57.844,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.803611138721161,-4.023701688077192,45.51214103099883,3.995,1.907,67.35900000000001,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.791346758867116,-4.022371563259865,45.69453484374674,3.995,1.893,76.844,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.779886502008914,-4.02334532771973,45.85086805660527,3.995,1.881,86.375,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.768978421033512,-4.023485260454825,46.041134631313206,3.995,1.8679999999999999,95.906,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.7589288581739533,-4.023524976715012,46.227196725618896,3.995,1.858,105.453,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.749535561955754,-4.023824165108368,46.36938381720316,3.995,1.8479999999999999,114.938,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.740744557572083,-4.021510957177897,46.53203953329181,3.995,1.838,124.406,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.732067971516593,-4.023789641180871,46.71733034285565,3.995,1.828,133.938,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.7242495391150463,-4.023994982954492,46.85224064335794,3.995,1.822,143.406,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.716496742395326,-4.02337595464797,47.033241345610136,3.995,1.8130000000000002,152.969,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.709137603931275,-4.022567032783293,47.18238094227936,3.995,1.8050000000000002,162.531,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.7018439451323433,-4.020626011207674,47.34128313197908,3.995,1.798,172.01600000000002,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.694884286971097,-4.023110806407049,47.510703736019295,3.995,1.792,181.5,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.687844492243303,-4.023607019688734,47.704671083381804,3.995,1.786,191.047,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.680832036585876,-4.023161147130929,47.862479637990944,3.995,1.779,200.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.674117620113692,-4.023232182376479,48.0162777666787,3.995,1.772,210.094,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.667631448899181,-4.024279403544141,48.17653841363273,3.995,1.766,219.594,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.6613545917375063,-4.022999131562232,48.31012179803792,3.995,1.76,229.094,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.655527595299325,-4.022800704394331,48.45100340245595,3.995,1.754,238.609,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.649804794835295,-4.024722579588247,48.604252145206694,3.995,1.748,248.109,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.644031546008031,-4.023212051868088,48.72773939331175,3.995,1.742,257.625,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.638678313717324,-4.023384239017428,48.848296759962274,3.995,1.737,267.125,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.6332181416081912,-4.023752249958004,48.93567665134563,3.995,1.7309999999999999,276.656,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.628009151611081,-4.023270400039752,49.03933153338874,3.995,1.725,286.141,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.622767693395251,-4.023219617881624,49.1612074830561,3.995,1.718,295.703,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.6176221758470692,-4.02350471729719,49.24421426549896,3.995,1.713,305.219,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.6125494042194113,-4.022846861400201,49.37365597019043,3.995,1.708,314.688,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.607450404618512,-4.023726455250792,49.469224176139384,3.995,1.7000000000000002,324.188,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.602379996933764,-4.022956578100021,49.50986002411379,3.995,1.6960000000000002,333.734,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.59745798431848,-4.023192789309825,49.59105307781539,3.995,1.693,343.281,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.592581411548892,-4.023490522855194,49.69320363948066,3.995,1.6880000000000002,352.813,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.587570863308558,-4.023385324906577,49.77061980736151,3.995,1.6840000000000002,362.328,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.582928796451566,-4.023802728299594,49.88843511828659,3.995,1.679,371.844,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.57803178701921,-4.02246374973451,49.96722607391815,3.995,1.675,381.359,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.573329862776755,-4.022970546082995,50.08903614083487,3.995,1.67,390.828,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.568722253780329,-4.023077517055221,50.16495119800897,3.995,1.666,400.422,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.56403320616465,-4.022555649110123,50.258079704241624,3.995,1.661,410.016,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.559291627271114,-4.023861421068106,50.32143155926544,3.995,1.6560000000000001,419.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.554596195755575,-4.023931441544438,50.42434360744423,3.995,1.6520000000000001,429.125,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.54996424476162,-4.023727946111554,50.53226067527858,3.995,1.647,438.609,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.545516820474395,-4.023947541135928,50.59550251472135,3.995,1.643,448.109,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.541116996033463,-4.022593534872307,50.648834917381485,3.995,1.639,457.578,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.5366565660958793,-4.022501107981141,50.74060822042709,3.995,1.634,467.125,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.532341521312779,-4.022330113247102,50.774219919754955,3.995,1.629,476.641,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.527842632585296,-4.023665473520101,50.88442971652008,3.995,1.625,486.203,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.523460056605977,-4.024083772482886,50.947064499985174,3.995,1.621,495.656,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.518994453941315,-4.022165388394512,50.98620276354321,3.995,1.617,505.172,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.514837171839306,-4.023529900713753,51.12688646610467,3.995,1.612,514.719,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.510481507265893,-4.024022791235758,51.190672332829166,3.995,1.607,524.203,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.506343662283869,-4.022158940287752,51.279275981991354,3.995,1.603,533.797,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.5022010072812773,-4.024380532791715,51.345829618667835,3.995,1.605,543.313,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.497997008619801,-4.023478238194365,51.44782243246907,3.995,1.601,552.859,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.494002424221706,-4.023689959341,51.46318171067292,3.995,1.596,562.391,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.4898196208592402,-4.023840646540747,51.56372331934353,3.995,1.593,571.875,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.48598745670184,-4.024844707380304,51.61088624281634,3.995,1.589,581.359,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.48193428922378,-4.022633600440923,51.710192093359254,3.995,1.585,590.906,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.478090504480509,-4.021788021448279,51.77399841200931,3.995,1.581,600.438,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.474122652004788,-4.023416156761783,51.89283178038031,3.995,1.577,609.984,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.4703104443761132,-4.023425365555599,51.90080113430347,3.995,1.573,619.469,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.466515891774834,-4.02261670833625,51.989252348973345,3.995,1.569,629.016,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.462753464271674,-4.024098548963236,52.09672292521711,3.995,1.565,638.578,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.459317654364197,-4.024164592244612,52.118167620549436,3.995,1.561,648.047,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.455731866414839,-4.024811687882312,52.1857944530752,3.995,1.557,657.531,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.452169437808042,-4.023866999055173,52.23312706971876,3.995,1.554,667.031,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.448709363235911,-4.023467538213806,52.32855672435112,3.995,1.5510000000000002,676.547,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.4454717396553143,-4.023923026582637,52.37865592506496,3.995,1.5510000000000002,686.031,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.442030944159865,-4.022631182226544,52.43095959388186,3.995,1.548,695.578,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.43874682020014,-4.024053952848949,52.481905968669935,3.995,1.545,705.125,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.435514786365291,-4.024111156687159,52.60038812035239,3.995,1.542,714.641,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.4323496381573992,-4.026054725177691,52.72138027679198,3.995,1.5390000000000001,724.172,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.429318250877288,-4.021106901931974,52.73730509602616,3.995,1.5350000000000001,733.672,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.426243307273068,-4.023882307532905,52.73671581118677,3.995,1.532,743.156,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.423272603187702,-4.021791347302419,52.79305987392529,3.995,1.529,752.688,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.420313184253185,-4.022873684262644,52.85354119191778,3.995,1.526,762.203,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.4175969070984342,-4.023947382176319,52.9257842581496,3.995,1.5230000000000001,771.719,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.414911464473419,-4.024249133307344,53.016368378818086,3.995,1.52,781.234,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.412179876269688,-4.022980386129648,53.05341153830164,3.995,1.517,790.75,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.409484082282645,-4.023722734986262,53.125143985079056,3.995,1.5150000000000001,800.281,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.406913946273613,-4.023072805518114,53.1451601624927,3.995,1.512,809.859,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.404520118193894,-4.022561403272657,53.190006595504,3.995,1.509,819.359,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.4018988755802972,-4.025884766340776,53.303708948999216,3.995,1.5070000000000001,828.875,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.399771217182095,-4.022161802452262,53.355076262461644,3.995,1.509,838.406,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.397298481598779,-4.023903681243282,53.429229257118024,3.995,1.505,847.875,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.395084902750256,-4.022921128858949,53.44991785828072,3.995,1.5030000000000001,857.469,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.392856614831069,-4.023437691293877,53.508229501659294,3.995,1.501,866.984,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.390588715604415,-4.024450797409099,53.55417649078038,3.995,1.498,876.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.388385580463754,-4.022950210924866,53.641755606326136,3.995,1.496,886.125,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.386204793562222,-4.022621007145522,53.711425881352625,3.995,1.4929999999999999,895.641,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.38420855943332,-4.023366807027265,53.71731285248011,3.995,1.491,905.219,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.3820652383360352,-4.023995364946955,53.82322379760902,3.995,1.488,914.703,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.379875337960756,-4.023610696731374,53.88247557948894,3.995,1.486,924.203,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.377732399579589,-4.022863656984526,53.91167289960339,3.995,1.483,933.703,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.375740611188222,-4.0224461785776064,54.01303331659424,3.995,1.4809999999999999,943.188,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.373728379534898,-4.023393289742052,54.04121950915711,3.995,1.479,952.766,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.371678732117241,-4.022625741060574,54.07515007140159,3.995,1.477,962.313,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.369642511004177,-4.023677159263417,54.08302220062004,3.995,1.475,971.906,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.367592815744533,-4.023687835100857,54.16816963829843,3.995,1.473,981.484,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.365425739775164,-4.023557325374019,54.256392528336846,3.995,1.47,990.969,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.3633553330598263,-4.022893880296761,54.24611351530209,3.995,1.468,1000.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.36131987912666,-4.023679068821012,54.36048980495334,3.995,1.466,1010.078,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.359122906628442,-4.022718736907129,54.41705044949159,3.995,1.463,1019.641,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.357055600174307,-4.023423353088831,54.42725896982615,3.995,1.465,1029.141,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.3548142798713902,-4.024247391918934,54.47660493267438,3.995,1.462,1038.656,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.352845334297322,-4.025041504237415,54.520987990043146,3.995,1.46,1048.156,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.35054997765952,-4.023048719881876,54.57558872327548,3.995,1.457,1057.641,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.348447763131069,-4.023622730388822,54.603682685799555,3.995,1.455,1067.172,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.346159314887977,-4.022703996649751,54.646575783029505,3.995,1.452,1076.75,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.343971515281751,-4.023431154561494,54.74100310161616,3.995,1.449,1086.344,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.341684959035383,-4.024944196805368,54.72754678347402,3.995,1.447,1095.891,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.33929926057988,-4.024535410315313,54.814540396346395,3.995,1.443,1105.406,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.337005746720878,-4.023836093761385,54.92862692912506,3.995,1.44,1114.969,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.334714060394278,-4.022648019593259,54.97992226497436,3.995,1.437,1124.547,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.332327096695622,-4.022563561887239,55.00518597663869,3.995,1.435,1134.078,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.329848628571798,-4.022912414830237,55.104012926157985,3.995,1.433,1143.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.327371289846098,-4.023113992948906,55.150455603886854,3.995,1.43,1153.063,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.325065169631666,-4.023552917868986,55.129552881687914,3.995,1.427,1162.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.322412414982296,-4.02552380853728,55.19305618049114,3.995,1.425,1172.109,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.31971094120845,-4.024529946627734,55.26333566630457,3.995,1.417,1181.594,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.317217354835564,-4.02330464438164,55.30063157684171,3.995,1.415,1191.172,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.314549363670515,-4.0225981825363,55.32966273254314,3.995,1.413,1200.656,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.311740098512915,-4.023020918679016,55.34827201083269,3.995,1.411,1210.188,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.308864989894118,-4.023182029468867,55.44727690572697,3.995,1.409,1219.703,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.306208060219185,-4.023182712027281,55.461023711090874,3.995,1.405,1229.203,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.303297661370608,-4.023242935561157,55.55805886076591,3.995,1.4060000000000001,1238.75,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.300245586690871,-4.022557286775872,55.55485379856066,3.995,1.403,1248.344,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.297189402616519,-4.024885469355704,55.60508493034812,3.995,1.4,1257.844,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.294147122126309,-4.023857198114592,55.64971971522104,3.995,1.397,1267.375,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.290933760183075,-4.022176945303719,55.73567235344357,3.995,1.3940000000000001,1276.906,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.287794944566555,-4.023810815762038,55.74713397847115,3.995,1.391,1286.406,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.284515019285189,-4.025198269080669,55.807974349723686,3.995,1.387,1295.922,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.281275040438578,-4.024112871296615,55.825325410819254,3.995,1.383,1305.453,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.277657819622993,-4.024244456044575,55.99343354083981,3.995,1.38,1314.984,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.2740581915386118,-4.023174334200724,56.05597652591639,3.995,1.376,1324.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.270549833477454,-4.023979543025981,56.06580339196695,3.995,1.3719999999999999,1334.078,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.266817390248463,-4.023227667328482,56.0535221226365,3.995,1.371,1343.641,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.262868369440794,-4.023249707343551,56.19248387776868,3.995,1.367,1353.141,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.258915111258089,-4.023645240516998,56.2657922387103,3.995,1.362,1362.625,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.254864518788756,-4.024985366469171,56.32185400158687,3.995,1.358,1372.172,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.250659430614617,-4.022623714387314,56.35186051043303,3.995,1.354,1381.656,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.246296560117323,-4.022818873498958,56.41989685237202,3.995,1.349,1391.156,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.241763274952919,-4.022844301342617,56.49006991819355,3.995,1.345,1400.688,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.236984280757856,-4.021839626331453,56.54526980660607,3.995,1.34,1410.172,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.231901313364558,-4.022539709101466,56.60865747341788,3.995,1.335,1419.688,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.226763842073406,-4.025912973253289,56.643742245288585,3.995,1.33,1429.156,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.221184299484171,-4.024397350274652,56.74866564182539,3.995,1.324,1438.641,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.215223990485237,-4.024986517320157,56.80744404413546,3.995,1.318,1448.203,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.2088734345973142,-4.024746920964955,56.84211842518934,3.995,1.312,1457.719,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.202141782037628,-4.025131274294663,56.883577236569494,3.995,1.306,1467.297,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.19449402655747,-4.024240629661249,56.985192076710625,3.995,1.298,1476.844,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.186239410013653,-4.023395042317269,57.05851006845089,3.995,1.291,1486.406,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.17730212059155,-4.022729270442198,57.13097322671356,3.995,1.282,1495.922,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.167322386171189,-4.024513930364282,57.236912211140236,3.995,1.272,1505.422,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.156074492824818,-4.023777696343021,57.256693296018575,3.995,1.262,1514.938,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.143381725917465,-4.021503001964954,57.39057824807183,3.995,1.25,1524.438,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.128856125819981,-4.023713890909195,57.47073894027091,3.995,1.236,1533.969,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.112088565928323,-4.024105388080714,57.56206445613224,3.995,1.221,1543.5,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.092703641901048,-4.02501837357291,57.621173014460034,3.995,1.204,1553.0,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.070265602629737,-4.022796397989362,57.760159041127146,3.995,1.183,1562.516,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.044417731429497,-4.023173300681003,57.82197369423124,3.995,1.159,1572.031,43,"2009 04 08,02:11:30",1.815750429913437,4
4,3.014217686954711,-4.022933718260601,57.97407710772401,3.995,1.1320000000000001,1581.531,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.978860198606578,-4.023891727671586,58.06965238349788,3.995,1.099,1591.063,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.937647073597852,-4.023712241471343,58.175099870701686,3.995,1.062,1600.563,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.889515970087616,-4.02386567801006,58.27378974373123,3.995,1.018,1610.031,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.830453597311123,-4.023073594584937,58.40013120343814,3.995,0.967,1619.75,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.756608440317351,-4.023739789480145,58.60315744153487,3.995,0.903,1629.484,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.661429029462494,-4.026146941716451,58.7831648972002,3.995,0.8220000000000001,1639.156,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.534130738564805,-4.022830244724397,58.93139257623993,3.995,0.715,1648.797,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.352863228143153,-4.023233850143282,59.124989352934726,3.995,0.5750000000000001,1658.438,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.095066276745249,-4.024882229798618,59.430674095214975,3.995,0.365,1668.078,43,"2009 04 08,02:11:30",1.815750429913437,4
4,1.8534777499421091,-3.760798583908085,59.64338057507906,3.995,0.08,1677.891,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.844249488356457,0.001156098722602,59.89872728618018,0.0006000000000000001,0.0,1687.781,43,"2009 04 08,02:11:30",1.815750429913437,4
4,2.9766543603291193,-0.0013784822736570002,59.9199472840752,0.0006000000000000001,0.0,1697.688,43,"2009 04 08,02:11:30",1.815750429913437,4
